batch,instance,algo,vertices,layer,fan,disRate,percNeg,cpMult,g_vertices,g_edges,g_diameter,g_max in degree,g_min in degree,g_mean in degree,g_max out degree,g_min out degree,g_mean out degree,g_disRate,g_perc Negative,g_deadline,g_last task Early Finish,effort,NPV,time
"['80', '20', '3', '20', '50', '2']",dg90.tpf,RS,80,20,3,20,50,2,82,187,8,3,1,2.1139240506329116,3,1,2.1645569620253164,0.2,48.78048780487805,234,78,16118,100.08956375902797,0.10106015205383301
"['80', '20', '3', '20', '50', '2']",dg91.tpf,SAA,80,20,3,20,50,2,82,196,8,3,1,2.2151898734177213,3,1,2.2531645569620253,0.2,53.65853658536586,234,78,5032,113.95668116308688,0.02572798728942871
"['80', '20', '3', '20', '50', '2']",dg91.tpf,HS,80,20,3,20,50,2,82,196,8,3,1,2.2151898734177213,3,1,2.2531645569620253,0.2,53.65853658536586,234,78,4025,113.95668116308688,0.015682220458984375
"['80', '20', '3', '20', '50', '2']",dg91.tpf,RS,80,20,3,20,50,2,82,196,8,3,1,2.2151898734177213,3,1,2.2531645569620253,0.2,53.65853658536586,234,78,25041,113.95668116308688,0.14796018600463867
"['80', '20', '3', '20', '50', '2']",dg92.tpf,SAA,80,20,3,20,50,2,82,195,8,3,1,2.2151898734177213,3,1,2.2531645569620253,0.2,52.4390243902439,243,81,3808,90.01911555246666,0.03222918510437012
"['80', '20', '3', '20', '50', '2']",dg92.tpf,HS,80,20,3,20,50,2,82,195,8,3,1,2.2151898734177213,3,1,2.2531645569620253,0.2,52.4390243902439,243,81,2933,90.01911555246666,0.016799211502075195
"['80', '20', '3', '20', '50', '2']",dg92.tpf,RS,80,20,3,20,50,2,82,195,8,3,1,2.2151898734177213,3,1,2.2531645569620253,0.2,52.4390243902439,243,81,23865,90.01911555246666,0.10483074188232422
"['80', '20', '3', '20', '50', '2']",dg93.tpf,SAA,80,20,3,20,50,2,82,197,9,3,1,2.240506329113924,3,1,2.240506329113924,0.2,42.68292682926829,204,68,2139,187.82802869679105,0.022448301315307617
"['80', '20', '3', '20', '50', '2']",dg93.tpf,HS,80,20,3,20,50,2,82,197,9,3,1,2.240506329113924,3,1,2.240506329113924,0.2,42.68292682926829,204,68,1896,187.82802869679105,0.016129732131958008
"['80', '20', '3', '20', '50', '2']",dg93.tpf,RS,80,20,3,20,50,2,82,197,9,3,1,2.240506329113924,3,1,2.240506329113924,0.2,42.68292682926829,204,68,12242,187.82802869679105,0.06037473678588867
"['80', '20', '3', '20', '50', '2']",dg94.tpf,SAA,80,20,3,20,50,2,82,194,8,3,1,2.2025316455696204,3,1,2.189873417721519,0.2,41.46341463414634,225,75,4569,138.28777080535346,0.03425788879394531
"['80', '20', '3', '20', '50', '2']",dg94.tpf,HS,80,20,3,20,50,2,82,194,8,3,1,2.2025316455696204,3,1,2.189873417721519,0.2,41.46341463414634,225,75,2844,138.28777080535346,0.022060871124267578
"['80', '20', '3', '20', '50', '2']",dg94.tpf,RS,80,20,3,20,50,2,82,194,8,3,1,2.2025316455696204,3,1,2.189873417721519,0.2,41.46341463414634,225,75,5674,138.28777080535346,0.04361128807067871
